city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
热雷莫阿波,热雷莫阿波,-10.0669,-38.3500,巴西,BR,BRA,巴伊亚,,41100,1076509996
莫博,莫博,12.3372,123.6581,菲律宾,PH,PHL,马斯巴特,,40823,1608308283
奥斯菲尔登,奥斯菲尔登,48.7333,9.2500,德国,DE,DEU,巴登-符腾堡州,,39376,1276855000
莱姆戈,莱姆戈,52.0272,8.9117,德国,DE,DEU,亚琛-威斯特法伦州,,40696,1276164957
吉奇皮拉斯,吉奇皮拉斯,16.5333,-93.6667,墨西哥,MX,MEX,恰帕斯,minor,41063,1484691049
穆库里,穆库里,-18.0858,-39.5508,巴西,BR,BRA,巴伊亚,,41068,1076403815
巴扎尔-科尔贡,巴扎尔-科尔贡,41.0417,72.7472,吉尔吉斯斯坦,KG,KGZ,贾拉拉巴德,minor,41011,1417672814
霍利斯特,霍利斯特,36.8555,-121.3986,美国,US,USA,加利福尼亚,,41077,1840020354
上赫特,上赫特,-41.1333,175.0500,新西兰,NZ,NZL,惠灵顿,,41000,1554000042
达里奥城,达里奥城,12.7322,-86.1233,尼加拉瓜,NI,NIC,马塔加尔帕,minor,41014,1558651455
布尔黑德城,布尔黑德城,35.1205,-114.5461,美国,US,USA,亚利桑那,,41064,1840019748
二邻居,二邻居,-25.7500,-53.0569,巴西,BR,BRA,巴拉那,,41038,1076157751
博莱斯瓦维茨,博莱斯瓦维茨,51.2667,15.5667,波兰,PL,POL,下西里西亚,minor,39412,1616593724
兰开斯特,兰开斯特,32.5922,-96.7739,美国,US,USA,德克萨斯州,,41057,1840020714
皮尔马森斯,皮尔马森斯,49.2000,7.6000,德国,DE,DEU,莱茵兰-普法尔茨州,minor,40403,1276000134
尚巴,尚巴,22.1967,-78.9133,古巴,CU,CUB,西戈德阿维拉省,minor,41000,1192803412
圣特鲁登,圣特鲁登,50.8167,5.1833,比利时,BE,BEL,佛兰德斯,,40672,1056944500
纳巴斯,纳巴斯,11.8278,122.0939,菲律宾,PH,PHL,阿克兰省,,40632,1608047597
马尔斯森,马尔斯森,52.1351,5.0413,荷兰,NL,NLD,乌德勒支省,minor,39752,1528103509
塞哥维亚,塞哥维亚,7.0781,-74.7017,哥伦比亚,CO,COL,安蒂奥基亚省,minor,41000,1170027654
鲛洲,鲛洲,36.8273,137.4092,日本,JP,JPN,富山县,,40828,1392003458
格罗夫城,格罗夫城,39.8654,-83.0690,美国,US,USA,俄亥俄州,,41025,1840007264
马里恩,马里恩,42.0451,-91.5850,美国,US,USA,爱荷华州,,41023,1840008099
布鲁克菲尔德,布鲁克菲尔德,43.0640,-88.1231,美国,US,USA,威斯康星,,41020,1840003012
巴瓜格兰德,巴瓜格兰德,-5.7572,-78.4453,秘鲁,PE,PER,亚马逊,,40947,1604518174
普埃托加伊坦,普埃托加伊坦,4.3142,-72.0825,哥伦比亚,CO,COL,梅塔,minor,41017,1170781522
皮特亚赫,皮特亚赫,60.7500,72.7833,俄罗斯,RU,RUS,汉特-曼西自治区-尤格拉,,41005,1643096120
道拉特巴德,道拉特巴德,32.7997,51.6956,伊朗,IR,IRN,伊斯法罕,minor,40945,1364977743
特拉华,特拉华,40.2851,-83.0741,美国,US,USA,俄亥俄,,41004,1840007237
加普,加普,44.5594,6.0786,法国,FR,FRA,普罗旺斯-阿尔卑斯-蓝色海岸,minor,40631,1250717816
马德拉,马德拉,16.3411,121.6833,菲律宾,PH,PHL,基里诺,,40943,1608762330
马布斯奥,马布斯奥,11.4300,122.5953,菲律宾,PH,PHL,卡皮兹,,40690,1608156919
加藤,加藤,34.9167,134.9667,日本,JP,JPN,兵库,,40728,1392003309
诺夫兹别克夫,诺夫兹别克夫,52.5333,31.9333,俄罗斯,RU,RUS,布良斯克州,minor,39725,1643876625
乔格巴尼,乔格巴尼,26.4024,87.2656,印度,IN,IND,比哈尔,,39588,1356464438
拉兰图卡,拉兰图卡,-8.3133,123.0042,印度尼西亚,ID,IDN,努沙登加拉东,minor,40828,1360493926
台城,台城,38.7206,113.2437,中国,CN,CHN,山西,minor,40145,1156018236
巴拉 Elias,巴拉 Elias,33.7750,35.9000,黎巴嫩,LB,LBN,贝卡,,40000,1422386644
洛博,洛博,13.6500,121.2500,菲律宾,PH,PHL,八打雁,,40736,1608882529
奥索里奥,奥索里奥,-29.8869,-50.2700,巴西,BR,BRA,南里奥格兰德,,40906,1076367566
沃本,沃本,42.4869,-71.1543,美国,US,USA,马萨诸塞州,,40967,1840003124
哥伦比亚,哥伦比亚,35.6238,-87.0484,美国,US,USA,田纳西州,,40957,1840014518
日耳曼敦,日耳曼敦,35.0829,-89.7824,美国,US,USA,田纳西州,,40955,1840013473
帕塔普纳加尔,帕塔普纳加尔,25.4145,87.0787,印度,IN,IND,比哈尔,,39050,1356507539
克里希纳拉贾萨加拉,克里希纳拉贾萨加拉,12.4398,76.3828,印度,IN,IND,卡纳塔克,,40435,1356899885
因汉布佩,因汉布佩,-11.7839,-38.3528,巴西,BR,BRA,巴伊亚,,40915,1076169385
切巴尔库尔,切巴尔库尔,54.9833,60.3667,俄罗斯,RU,RUS,车里雅宾斯克州,,40378,1643618231
谢尔顿,谢尔顿,41.3060,-73.1383,美国,US,USA,康涅狄格,,40944,1840004840
罗姆尼,罗姆尼,50.7428,33.4879,乌克兰,UA,UKR,苏姆州,minor,40316,1804386942
马拉贡东,马拉贡东,14.2667,120.7333,菲律宾,PH,PHL,卡维特,,40687,1608780945
科温顿,科温顿,39.0334,-84.5166,美国,US,USA,肯塔基,,40930,1840014263
德利贾恩,德利贾恩,33.9906,50.6839,伊朗,IR,IRN,马克齐,minor,40902,1364920781
巴劳安,巴劳安,16.8167,120.4000,菲律宾,PH,PHL,拉联合,,40339,1608406936
Westfield,Westfield,42.1382,-72.7561,美国,US,USA,马萨诸塞州,,40922,1840000463
西菲尔德 Ciudad Piar,西菲尔德 Ciudad Piar,7.4522,-63.3200,委内瑞拉,VE,VEN,玻利瓦尔,minor,40918,1862507661
西乌达皮亚尔 Yomitan,西乌达皮亚尔 Yomitan,26.3961,127.7444,日本,JP,JPN,冲绳,,39791,1392003512
与座间 Tirukkoyilūr,与座间 Tirukkoyilūr,11.9500,79.2000,印度,IN,IND,泰米尔纳德邦,,40212,1356662137
蒂鲁科伊卢尔 Kitob,蒂鲁科伊卢尔 Kitob,39.1336,66.8819,乌兹别克斯坦,UZ,UZB,卡什卡达里亚,,40800,1860210417
基托布 Pugachev,基托布 Pugachev,52.0167,48.8000,俄罗斯,RU,RUS,萨拉托夫州,,40895,1643132953
普加乔夫 Barreiros,普加乔夫 Barreiros,-8.8167,-35.2000,巴西,BR,BRA,伯南布哥,,40732,1076661261
巴雷伊罗斯 Apóstoles,巴雷伊罗斯 Apóstoles,-27.9167,-55.7667,阿根廷,AR,ARG,米西奥内斯,minor,40858,1032321516
阿波斯特莱斯 Woodstock,阿波斯特莱斯 Woodstock,43.1306,-80.7467,加拿大,CA,CAN,安大略,,40902,1124758374
伍德斯托克 Mangaratiba,伍德斯托克 Mangaratiba,-22.9600,-44.0408,巴西,BR,BRA,里约热内卢,,40779,1076292553
Nowgong (诺温贡),Nowgong (诺温贡),25.0574,79.4381,印度,IN,IND,Madhya Pradesh,,40580,1356528828
Promiss?o (普雷米桑),Promiss?o (普雷米桑),-21.5369,-49.8583,巴西,BR,BRA,马哈拉施特拉邦 (Madhya Pradesh),,40828,1076199684
Kadūr (卡杜尔),Kadūr (卡杜尔),13.5529,76.0116,印度,IN,IND,S?o Paulo,,40674,1356837882
Rio Real (里约热内卢),Rio Real (里约热内卢),-11.4833,-37.9344,巴西,BR,BRA,圣保罗,,40809,1076770840
Ciudad Barrios (锡udad巴里奥斯),Ciudad Barrios (锡udad巴里奥斯),13.7667,-88.2667,萨尔瓦多,SV,SLV,Karnātaka,,40500,1222390192
Wageningen (瓦赫宁根),Wageningen (瓦赫宁根),51.9667,5.6667,荷兰,NL,NLD,卡纳塔克邦 (Karnataka),minor,39635,1528070340
Chiredzi (奇雷兹),Chiredzi (奇雷兹),-21.0389,31.6778,津巴布韦,ZW,ZWE,Bahia,,40100,1716636761
Ahlat (阿哈特),Ahlat (阿哈特),38.7528,42.4944,土耳其,TR,TUR,巴伊亚,minor,40806,1792335913
Tianzhong (天钟),Tianzhong (天钟),23.8595,120.5878,台湾,TW,TWN,San Miguel,,39701,1158841017
Cuito Cuanavale (库伊托库阿纳瓦莱),Cuito Cuanavale (库伊托库阿纳瓦莱),-15.1667,19.1667,安哥拉,AO,AGO,圣米格尔,,40829,1024195525
巴利亚多利德,巴利亚多利德,10.4667,122.8333,菲律宾,PH,PHL,Negros Occidental,,39996,1608471228
阿巴丹,阿巴丹,38.0517,58.2100,土库曼斯坦,TM,TKM,阿哈尔,,40813,1795394170
卡埃特,卡埃特,-19.8800,-43.6700,巴西,BR,BRA,米纳斯吉拉斯,,40750,1076979149
桑本托,桑本托,-2.6958,-44.8208,巴西,BR,BRA,马拉尼昂,,40736,1076246119
祖米,祖米,34.8000,-5.3500,摩洛哥,MA,MAR,丹吉尔-得土安-胡塞马,,40661,1504309761
圣欧拉利亚德尔里奥,圣欧拉利亚德尔里奥,38.9847,1.5336,西班牙,ES,ESP,巴利阿里群岛,,40548,1724568151
萨马勒卡,萨马勒卡,29.2300,77.0200,印度,IN,IND,哈里亚纳,,40000,1356715099
朱家镇,朱家镇,23.7460,104.8990,中国,CN,CHN,云南,,40623,1156968894
班加,班加,11.6389,122.3331,菲律宾,PH,PHL,阿克兰,,40318,1608293619
托马尔,托马尔,39.6000,-8.4167,葡萄牙,PT,PRT,桑塔雷姆,minor,40677,1620168091
佩列斯拉夫尔-扎列斯基（佩列斯拉夫尔-扎列斯基）,佩列斯拉夫尔-扎列斯基（佩列斯拉夫尔-扎列斯基）,56.7381,38.8562,俄罗斯,RU,RUS,雅罗斯拉夫尔州,,39105,1643256841
诺伊马克特（诺伊马克特）,诺伊马克特（诺伊马克特）,49.2833,11.4667,德国,DE,DEU,巴伐利亚,minor,40274,1276002746
萨巴尔加尔（萨巴尔加尔）,萨巴尔加尔（萨巴尔加尔）,26.2500,77.4000,印度,IN,IND,中央邦,,40333,1356895146
贡纳巴德（贡纳巴德）,贡纳巴德（贡纳巴德）,34.3528,58.6836,伊朗,IR,IRN,霍拉桑-拉扎维,minor,40773,1364339411
弗里伍德（弗里伍德）,弗里伍德（弗里伍德）,29.5110,-95.1981,美国,US,USA,德克萨斯,,40780,1840020969
帕尔穆尔（帕尔穆尔）,帕尔穆尔（帕尔穆尔）,32.1097,76.5366,印度,IN,IND,喜马偕尔邦,,40385,1356150389
阿克罗奇（阿克罗奇）,阿克罗奇（阿克罗奇）,26.7740,-80.2779,美国,US,USA,佛罗里达,,40771,1840026061
贾布瓦（贾布瓦）,贾布瓦（贾布瓦）,22.7677,74.5909,印度,IN,IND,中央邦,,40361,1356050748
卢戈日（卢戈日）,卢戈日（卢戈日）,45.7056,21.9258,罗马尼亚,RO,ROU,蒂米什,,40361,1642742635
格什姆（格什姆）,格什姆（格什姆）,26.9581,56.2719,伊朗,IR,IRN,霍尔木兹甘,minor,40678,1364691339
派德帕托,派德帕托,5.5333,-77.0000,哥伦比亚,CO,COL,Chocó,minor,40733,1170030072
魏森费尔斯,魏森费尔斯,51.2000,11.9667,德国,DE,DEU,萨克森-安哈特,,40409,1276292106
基拉卡尔赖,基拉卡尔赖,9.2314,78.7848,印度,IN,IND,泰米尔纳德,,40143,1356066542
布歇维尔,布歇维尔,45.6000,-73.4500,加拿大,CA,CAN,魁北克,,40753,1124000296
霍姆鲁杰,霍姆鲁杰,28.6489,51.3794,伊朗,IR,IRN,布什尔,minor,40722,1364920877
亚卢托罗夫斯基,亚卢托罗夫斯基,56.6500,66.2833,俄罗斯,RU,RUS,秋明州,,39967,1643158086
帕赫鲁卡,帕赫鲁卡,26.7373,84.8861,印度,IN,IND,比哈尔,,39474,1356336852
西瓦甘加,西瓦甘加,9.8433,78.4809,印度,IN,IND,泰米尔纳德,,40403,1356528232
阿里斯,阿里斯,42.4333,68.8000,哈萨克斯坦,KZ,KAZ,三宝颜锡布格省,,40707,1398483570
西亚伊,西亚伊,7.7056,122.8641,菲律宾,PH,PHL,Zamboanga Sibugay,,40585,1608466245
埃塞克斯,埃塞克斯,39.3021,-76.4449,美国,US,USA,马里兰州,,40710,1840005675
熊本,熊本,35.0200,136.5075,日本,JP,JPN,Mie(三重),,40329,1392136117
布赫霍尔茨（Buchholz）,布赫霍尔茨（Buchholz）,53.3167,9.8667,德国,DE,DEU,下萨克森,,40164,1276859084
斯恰卡,斯恰卡,37.5092,13.0889,意大利,IT,ITA,西西里,,40488,1380760474
巴拉德圣弗朗西斯科,巴拉德圣弗朗西斯科,-18.7550,-40.8908,巴西,BR,BRA,埃斯皮里图桑托,,40649,1076442914
纳努克,纳努克,-17.8389,-40.3539,巴西,BR,BRA,米纳斯吉拉斯,,40665,1076083471
纳巴鲁,纳巴鲁,31.0942,31.3000,埃及,EG,EGY,阿达卡利亚,,38953,1818811777
查纳拉亚帕特纳,查纳拉亚帕特纳,12.9000,76.3900,印度,IN,IND,卡纳塔克,,40400,1356209573
维拉科维尔,维拉科维尔,10.9300,77.7200,印度,IN,IND,泰米尔纳德,,40359,1356075546
布克斯特胡德,布克斯特胡德,53.4769,9.7011,德国,DE,DEU,下萨克森,,40150,1276767530
蒙特利马,蒙特利马,44.5581,4.7508,法国,FR,FRA,奥弗涅-罗讷-阿尔卑斯,,39818,1250664551
豪尔法坎,豪尔法坎,25.3333,56.3500,阿拉伯联合酋长国,AE,ARE,沙迦(Shāriqah),,39515,1784935461
拉乌尼翁,拉乌尼翁,4.5331,-76.1006,哥伦比亚,CO,COL,考卡山谷(Valle del Cauca),minor,40339,1170145484
拜纳迪尔,拜纳迪尔,38.2192,27.6481,土耳其,TR,TUR,伊兹密尔(?zmir),minor,40584,1792970598
苏埃,苏埃,-9.8667,124.2833,印度尼西亚,ID,IDN,东努沙登加拉(Nusa Tenggara Timur),minor,40532,1360125783
圣安东尼奥·达帕多瓦,圣安东尼奥·达帕多瓦,-21.5389,-42.1800,巴西,BR,BRA,里约热内卢(Rio de Janeiro),,40589,1076879205
佩乔拉,佩乔拉,65.1667,57.2500,俄罗斯,RU,RUS,科米(Komi),,40653,1643523866
洛hne,洛hne,52.2000,8.7000,德国,DE,DEU,亚琛-威斯特法伦(North Rhine-Westphalia),,39977,1276788847
杜阿尔拉乌姆拉,杜阿尔拉乌姆拉,31.8000,-8.7167,摩洛哥,MA,MAR,马拉喀什-萨菲(Marrakech-Safi),,40605,1504542773
马纳拉潘,马纳拉潘,40.2800,-74.3436,美利坚合众国,US,USA,新泽西(New Jersey),,40637,1840081648
莱特,莱特,11.3667,124.4833,菲律宾,PH,PHL,莱特,,40397,1608131998
邦劳,邦劳,9.5833,123.7500,菲律宾,PH,PHL,保和,,39839,1608819048
罗韦雷托,罗韦雷托,45.8833,11.0500,意大利,IT,ITA,特伦蒂诺-上阿迪杰,,39825,1380311979
布兰-阿勒吕,布兰-阿勒吕,50.6806,4.3717,比利时,BE,BEL,瓦隆,,39837,1056287952
洛尔德甘,洛尔德甘,31.5081,50.8319,伊朗,IR,IRN,查哈尔马哈尔和巴赫蒂亚里,minor,40528,1364124062
黎刹,黎刹,12.4667,120.9667,菲律宾,PH,PHL,西民都洛,,40429,1608028243
阿加诺,阿加诺,37.8344,139.2260,日本,JP,JPN,新潟,,40382,1392003064
胡亚拉,胡亚拉,-11.1000,-77.6000,秘鲁,PE,PER,利马,,40400,1604503366
伊斯拉姆普尔,伊斯拉姆普尔,25.1407,85.2059,印度,IN,IND,比哈尔,,39425,1356357667
兴古阿拉,兴古阿拉,-7.0950,-49.9458,巴西,BR,BRA,帕拉,,40573,1076290442
伊塞伊,伊塞伊,43.5236,13.2392,意大利,IT,ITA,马尔凯,,40210,1380650827
班邦库禄,班邦库禄,13.9134,100.3690,泰国,TH,THA,暖武里,,38758,1764924013
迈拉普尔,迈拉普尔,13.0210,77.9380,印度,IN,IND,卡纳塔克邦,,40050,1356629438
迈哈罗,迈哈罗,24.2620,80.7610,印度,IN,IND,中央邦,,40192,1356415420
邓肯维尔,邓肯维尔,32.6460,-96.9127,美国,US,USA,德克萨斯州,,40575,1840019442
塔亚桑,塔亚桑,13.7833,121.2000,菲律宾,PH,PHL,八打雁,,40146,1608589412
穆尔塔朱普尔,穆尔塔朱普尔,20.7300,77.5100,印度,IN,IND,马哈拉施特拉邦,,40295,1356183552
浦里,浦里,60.1333,64.8000,俄罗斯,RU,RUS,汉特-曼西自治区-尤格拉,,40559,1643009149
弗赖塔尔,弗赖塔尔,51.0167,13.6500,德国,DE,DEU,萨克森,,39577,1276672229
卡巴图安,卡巴图安,16.9589,121.6692,菲律宾,PH,PHL,伊莎贝拉,,39990,1608638742
丁加拉斯,丁加拉斯,18.1036,120.6975,菲律宾,PH,PHL,Ilocos Norte,,40127,1608342928
昆巴耳,昆巴耳,0.9078,-77.7908,哥伦比亚,CO,COL,纳里尼奥,minor,40492,1170478415
帕亚邦,帕亚邦,9.7667,123.1333,菲律宾,PH,PHL,Negros Oriental,,40308,1608351258
奥古斯托·科雷亚,奥古斯托·科雷亚,-1.0219,-46.6450,巴西,BR,BRA,帕拉,,40497,1076227930
哈尔伯施塔特,哈尔伯施塔特,51.8958,11.0467,德国,DE,DEU,萨克森-安哈特,minor,40256,1276900818
伊安,伊安,47.8804,125.3000,中国,CN,CHN,黑龙江省,minor,39924,1156612993
阿尔卡伊达,阿尔卡伊达,13.7569,44.1392,也门,YE,YEM,伊卜,,39254,1887959673
迈恩塔尔,迈恩塔尔,50.1500,8.8333,德国,DE,DEU,黑森,,39298,1276616960
利利奥,利利奥,14.1300,121.4360,菲律宾,PH,PHL,拉古纳,,39491,1608390374
锡达福尔斯,锡达福尔斯,42.5195,-92.4536,美国,US,USA,爱荷华,,40500,1840006946
安德拉斯,安德拉斯,-22.0678,-46.5689,巴西,BR,BRA,ainas Gerais,,40407,1076414147
马格布萨拉,马格布萨拉,8.7169,-11.9433,塞拉利昂,SL,SLE,乔治亚,,40313,1694067081
米尔顿,米尔顿,34.1353,-84.3139,美国,US,USA,卡拉布里亚,,40487,1840014738
科里利亚诺卡拉布罗,科里利亚诺卡拉布罗,39.6000,16.5167,意大利,IT,ITA,恰帕斯,,40478,1380627594
亚哈龙,亚哈龙,17.1833,-92.3167,墨西哥,MX,MEX,克萨尔特南戈,minor,40285,1484860213
奥利恩特佩克,奥利恩特佩克,14.8833,-91.5167,危地马拉,GT,GTM,马乌莱,minor,39383,1320868542
考克内斯,考克内斯,-35.9667,-72.3500,智利,CL,CHL,广东,minor,40441,1152787999
李绍村,李绍村,22.7236,111.4607,中国,CN,CHN,黑森,,39966,1156554170
霍夫海姆,霍夫海姆,50.0833,8.4500,德国,DE,DEU,阿雷基帕,minor,39766,1276364825
卡马纳,卡马纳,-16.6167,-72.7167,秘鲁,PE,PER,Arequipa,,39026,1604379091
阿ρακataka(阿拉克ataka),阿ρακataka(阿拉克ataka),10.5937,-74.1928,哥伦比亚,CO,COL,马格达莱纳,minor,40400,1170335661
海姆斯凯尔克(海姆斯凯尔克),海姆斯凯尔克(海姆斯凯尔克),52.5167,4.6667,荷兰,NL,NLD,北荷兰省,minor,39191,1528784023
相泽(相泽),相泽(相泽),35.5288,139.3216,日本,JP,JPN,神奈川,,39260,1392673347
西林海姆(西林海姆),西林海姆(西林海姆),-8.5908,-35.1158,巴西,BR,BRA,伯南布哥,,40296,1076674219
扎因斯克(扎因斯克),扎因斯克(扎因斯克),55.3000,52.0167,俄罗斯,RU,RUS,鞑靼斯坦,,40366,1643336213
韦斯拉科(韦斯拉科),韦斯拉科(韦斯拉科),26.1599,-97.9877,美国,US,USA,德克萨斯,,40393,1840022258
贝加姆甘杰(贝加姆甘杰),贝加姆甘杰(贝加姆甘杰),23.5992,78.3406,印度,IN,IND,中央邦,,40191,1356623727
奥斯威戈湖(奥斯威戈湖),奥斯威戈湖(奥斯威戈湖),45.4129,-122.7004,美国,US,USA,俄勒冈,,40390,1840019955
贾纳尔(贾纳尔),贾纳尔(贾纳尔),19.2000,73.8800,印度,IN,IND,马哈拉施特拉,,40000,1356521815
因比图巴(因比图巴),因比图巴(因比图巴),-28.2400,-48.6700,巴西,BR,BRA,圣卡塔琳娜,,40170,1076391605
大洲,大洲,33.5000,132.5500,日本,JP,JPN,爱媛,,40289,1392217388
乌奇库尔冈市,乌奇库尔冈市,41.1214,72.0936,乌兹别克斯坦,UZ,UZB,纳曼干,minor,40000,1860013712
希皮哈帕,希皮哈帕,-1.3486,-80.5786,厄瓜多尔,EC,ECU,马纳比,,40232,1218962184
伊利亚,伊利亚,39.9458,41.1053,土耳其,TR,TUR,埃尔祖鲁姆,minor,40350,1792419586
马拉拉格,马拉拉格,6.6000,125.4000,菲律宾,PH,PHL,达沃德尔苏尔,,40158,1608009678
图凯雷斯,图凯雷斯,1.0833,-77.6167,哥伦比亚,CO,COL,纳里尼奥,minor,40159,1170724789
格伦罗思,格伦罗思,56.1980,-3.1780,英国,GB,GBR,法夫,,38510,1826270044
丰德韦尔泰斯,丰德韦尔泰斯,18.3833,-71.8500,海地,HT,HTI,奥斯特,,40224,1332183174
兰开斯特,兰开斯特,39.7248,-82.6049,美国,US,USA,俄亥俄,,40360,1840003781
埃博利(Eboli),埃博利(Eboli),40.6169,15.0564,意大利,IT,ITA,坎帕尼亚,,40058,1380398886
贝内乌,贝内乌,45.3247,55.1958,哈萨克斯坦,KZ,KAZ,苏拉威西岛中部,,40344,1398590005
安帕纳,安帕纳,-0.8667,121.5833,印度尼西亚,ID,IDN,阿萨姆,minor,40299,1360217456
海拉坎迪,海拉坎迪,24.6839,92.5610,印度,IN,IND,巴登-符腾堡,,39255,1356671360
施洛恩多夫,施洛恩多夫,48.8000,9.5333,德国,DE,DEU,米萨米斯西,,39642,1276068626
普拉里德尔,普拉里德尔,8.6214,123.7101,菲律宾,PH,PHL,比哈尔,,39840,1608091150
贾勒,贾勒,26.3800,85.7200,印度,IN,IND,马乌莱,,38798,1356021966
莫利纳,莫利纳,-35.1144,-71.2825,智利,CL,CHL,马斯巴特,,40329,1152236505
巴卢德,巴卢德,12.0369,123.1935,菲律宾,PH,PHL,拉斯图纳斯,,40155,1608021152
马希巴科阿,马希巴科阿,20.9172,-76.8764,古巴,CU,CUB,俄亥俄,,40264,1192359661
芬德雷,芬德雷,41.0469,-83.6379,美国,US,USA,Ohio,,40323,1840000886
Leramatang (勒拉马唐),Leramatang (勒拉马唐),-8.4000,123.5700,印度尼西亚,ID,IDN,Nusa Tenggara Timur,minor,40200,1360546099
Belaya Kalitva (别拉亚卡利特瓦),Belaya Kalitva (别拉亚卡利特瓦),48.1833,40.7667,俄罗斯,RU,RUS,努沙登加拉东,minor,40275,1643376629
San Fernando de Henares (圣费尔南多德埃纳雷斯),San Fernando de Henares (圣费尔南多德埃纳雷斯),40.4256,-3.5353,西班牙,ES,ESP,罗斯托夫州,,39313,1724056913
Tietê (蒂埃特),Tietê (蒂埃特),-23.1019,-47.7150,巴西,BR,BRA,马德里,,40194,1076154000
Gourcy (古尔西),Gourcy (古尔西),13.2167,-2.3500,布基纳法索,BF,BFA,圣保罗,minor,40144,1854167073
Arawa (阿拉瓦),Arawa (阿拉瓦),-6.2250,155.5667,巴布亚新几内亚,PG,PNG,北方,,40266,1598413091
New Berlin (新柏林),New Berlin (新柏林),42.9726,-88.1291,美国,US,USA,布干维尔,,40289,1840003025
Kunigal (库尼加尔),Kunigal (库尼加尔),13.0232,77.0252,印度,IN,IND,威斯康星,,40052,1356196460
Tosya (托西亚),Tosya (托西亚),41.0172,34.0383,土耳其,TR,TUR,卡纳塔克,minor,40245,1792502805
águas Belas (阿瓜斯贝拉斯),águas Belas (阿瓜斯贝拉斯),-9.1167,-37.1167,巴西,BR,BRA,卡斯塔莫努,,40235,1076330876
奥斯威辛,奥斯威辛,50.0381,19.2214,波兰,PL,POL,马佐夫舍省,minor,39057,1616528804
波瓦日斯卡比斯特里察,波瓦日斯卡比斯特里察,49.1139,18.4417,斯洛伐克,SK,SVK,尼特拉,minor,39837,1703729563
拉西勒,拉西勒,18.3833,-73.4167,海地,HT,HTI,尼佩斯,,40000,1332348189
圣托尼诺,圣托尼诺,6.4333,124.6833,菲律宾,PH,PHL,南哥打巴托,,39796,1608688474
丰田川,丰田川,37.0390,137.8627,日本,JP,JPN,新潟,,40200,1392314083
萨拉奇,萨拉奇,35.8636,36.8006,叙利亚,SY,SYR,伊德利卜,minor,39901,1760810482
桜川,桜川,36.1517,140.2371,日本,JP,JPN,茨城,,39993,1392054909
哈夫扎,哈夫扎,40.9667,35.6667,土耳其,TR,TUR,萨姆松,minor,40194,1792980537
乌塔尔卡西,乌塔尔卡西,30.7300,78.4500,印度,IN,IND,北方邦,,40220,1356765143
赛昆达,赛昆达,-26.5161,29.2028,南非,ZA,ZAF,姆普马兰加,,40198,1710520670
纳瓦班杰,纳瓦班杰,28.5400,79.6330,印度,IN,IND,北方邦,,39241,1356385416
塞热纳内,塞热纳内,37.0564,9.2383,突尼斯,TN,TUN,比塞大,,40166,1788757280
辛迪,辛迪,16.9200,76.2340,印度,IN,IND,卡纳塔克邦,,40000,1356158626
巴苏德普尔,巴苏德普尔,21.1197,86.7290,印度,IN,IND,奥里萨邦,,39607,1356095666
卡马尔戈,卡马尔戈,27.6670,-105.1670,墨西哥,MX,MEX,奇瓦瓦,minor,40221,1484013592
